cloth_class,product_price,product_name
鞋,"NT$ 1,490",帶扣拼接短靴
鞋,NT$ 990,天鵝絨平底鞋
鞋,NT$ 990,天鵝絨平底鞋
鞋,"NT$ 1,490",拼接高跟鞋
鞋,"NT$ 1,490",V 形開口高跟短靴
鞋,"NT$ 1,490",溝紋鞋底高跟短靴
鞋,"NT$ 1,490",溝紋鞋底高跟短靴
鞋,NT$ 990,撞色鞋底橡膠底運動鞋
鞋,NT$ 990,撞色鞋底橡膠底運動鞋
鞋,"NT$ 1,490",真皮露跟木底高跟鞋
鞋,"NT$ 3,490",纏繞細帶真皮涼鞋
鞋,NT$ 990,彈性運動鞋
鞋,NT$ 990,彈性帶飾網眼運動鞋
鞋,"NT$ 1,490",細高跟涼鞋
牛仔褲,"NT$ 1,190",合身曲線牛仔緊身褲
牛仔褲,"NT$ 1,290",破損緊身褲
牛仔褲,"NT$ 1,290",媽咪版寬鬆牛仔褲
牛仔褲,"NT$ 1,490",媽咪版寬鬆牛仔褲
牛仔褲,"NT$ 1,490",刷紋牛仔褲
牛仔褲,NT$ 990,ESSENTIAL FITS 系列牛仔褲
牛仔褲,"NT$ 1,990",刺繡牛仔褲
牛仔褲,NT$ 990,ESSENTIAL FITS 系列牛仔褲
牛仔褲,"NT$ 1,290",合身曲線牛仔褲
牛仔褲,"NT$ 1,290",剪洞寬鬆媽咪版長褲
牛仔褲,"NT$ 1,490",剪洞吊襠牛仔褲
牛仔褲,"NT$ 1,490",剪洞媽咪版牛仔褲
牛仔褲,"NT$ 1,490",補丁吊襠牛仔褲
牛仔褲,"NT$ 1,290",剪洞緊身牛仔褲
牛仔褲,"NT$ 1,290",緊身牛仔褲
連身褲,NT$ 990,彈性腰身連身長褲
連身褲,"NT$ 1,490",印花拼接連身短褲
連身褲,"NT$ 1,490",V 領連身長褲
連身褲,NT$ 990,低腰連體褲
連身褲,NT$ 990,低腰連體褲
連身褲,"NT$ 1,490",拉鍊連身長褲
連身褲,"NT$ 1,190",羅紋長袖連身長褲
連身褲,"NT$ 1,490",蕾絲連身短褲
連身褲,"NT$ 1,290",條紋天鵝絨連身長褲
連身褲,"NT$ 1,990",迷彩印花背帶褲
連身褲,"NT$ 1,990",迷彩印花背帶褲
連身褲,"NT$ 1,290",荷葉邊連身短褲
連身褲,"NT$ 1,990",背部補丁連身短褲
連身褲,"NT$ 1,990",寬鬆媽咪版背帶褲
連身褲,"NT$ 1,490",開叉連身長褲
針織衫,NT$ 690,印字針織衫
針織衫,"NT$ 1,290",蝙蝠袖針織衫
針織衫,"NT$ 1,290",拉鍊高領針織衫
針織衫,"NT$ 1,490",拉鍊高領針織衫
針織衫,"NT$ 1,490",羅紋針織衫
針織衫,"NT$ 1,290",羅紋針織衫
針織衫,"NT$ 1,290",背部開叉針織衫
針織衫,"NT$ 1,290",背部深領中長版洋裝
針織衫,"NT$ 1,490",山羊絨洋裝
針織衫,"NT$ 5,490",STUDIO 系列羅紋山羊絨上衣
針織衫,"NT$ 2,790",金屬箔片圓領針織衫
外套大衣,"NT$ 4,990",連帽設計羽絨派克外套
外套大衣,"NT$ 1,490",雙排扣連帽外套
外套大衣,"NT$ 2,790",圖案牛仔布風衣
外套大衣,"NT$ 3,490",大毛圈布大衣
外套大衣,"NT$ 1,990",花卉絎縫飛行員夾克
外套大衣,"NT$ 1,990",金屬色騎士夾克
外套大衣,"NT$ 2,790",雙色調機師夾克
外套大衣,NT$ 990,飄逸飛行夾克
外套大衣,"NT$ 1,790",口袋天鵝絨夾克
外套大衣,"NT$ 2,790",人造皮草飛行員夾克
外套大衣,"NT$ 5,490",刷紋真皮夾克
外套大衣,"NT$ 2,790",絨毛織物外套
外套大衣,"NT$ 2,790",絎縫連帽外套
外套大衣,"NT$ 2,790",星星刺繡飛行員夾克
外套大衣,"NT$ 1,990",口袋設計加大碼外套
外套大衣,"NT$ 2,790",漆皮騎士夾克
外套大衣,"NT$ 2,790",雙面穿刺繡飛行員夾克
皮革,NT$ 990,拼接裁剪設計緊身褲
皮革,NT$ 990,按扣迷你裙
皮革,"NT$ 3,990",金屬色真皮外套
皮革,"NT$ 1,990",印花人造皮中長裙
皮革,"NT$ 1,490",人造皮七分褲
皮革,"NT$ 2,790",絨面人造皮夾克
皮革,"NT$ 1,990",人造皮夾克
皮革,"NT$ 1,290",拼接迷你裙
皮革,"NT$ 1,490",翻領外套
皮革,"NT$ 1,290",人造絨面革尖下擺外套
皮革,"NT$ 3,490",人造皮夾克
皮革,NT$ 790,印字真皮錢包
皮革,"NT$ 1,790",金屬色真皮斜背包
皮革,"NT$ 1,490",翻領外套
皮革,"NT$ 1,190",流蘇綴飾真皮錢包
配飾,"NT$ 1,190",HAPPY MOMENTS 鑰匙圈
配飾,NT$ 790,提花捲邊針織帽
配飾,NT$ 590,提花捲邊針織帽
配飾,NT$ 450,刺繡亮片髮箍
配飾,NT$ 450,BALLET 系列羅紋絲襪
配飾,NT$ 790,天鵝絨和金色鍊條頸環組合
配飾,NT$ 790,人造寶石髮帶
配飾,NT$ 690,星星造型鍊條髮飾
配飾,NT$ 590,雙色印花圍巾
配飾,NT$ 590,5 件裝橡筋髮帶
配飾,NT$ 890,基本款薄圍巾
配飾,NT$ 290,寬沿遮陽帽
配飾,NT$ 690,格紋手拿包
配飾,NT$ 990,補丁針織帽
配飾,NT$ 690,提花捲邊針織帽
配飾,NT$ 350,提花捲邊針織帽
褲款,"NT$ 1,490",六拉鍊緊身長褲
褲款,"NT$ 1,990",荷葉邊和口袋長褲
褲款,"NT$ 1,990",荷葉邊和口袋長褲
褲款,"NT$ 1,290",寬鬆慢跑褲
褲款,"NT$ 1,290",縐綢休閒長褲
褲款,"NT$ 3,490",刺繡天鵝絨寬管七分褲
褲款,"NT$ 3,490",刺繡天鵝絨寬管七分褲
褲款,"NT$ 1,990",喇叭褲
褲款,"NT$ 1,490",科技材質長褲
褲款,"NT$ 1,290",喇叭褲
包,"NT$ 1,490",迷你拼接都市手提包
包,"NT$ 1,490",拼接迷你都市手提包
包,"NT$ 1,490",花呢迷你背包
包,"NT$ 1,990",絎縫迷你背包
包,"NT$ 2,790",鍊飾絎縫背包
包,"NT$ 4,490",翻蓋設計真皮都市手提包
包,"NT$ 1,490",壓紋斜背包
包,"NT$ 1,490",壓紋真皮斜背包
包,NT$ 990,可替換式包蓋斜背包
包,NT$ 990,MIX & MATCH 系列可更換式包蓋
包,"NT$ 1,990",MIX & MATCH 系列迷你斜背包
包,"NT$ 1,490",MIX AND MATCH 系列可換式翻蓋
包,"NT$ 1,290",拉鍊托特包
包,"NT$ 1,990",拉鍊托特包
包,"NT$ 3,990",辦公手提包
包,"NT$ 3,990",吊飾都市手提包
包,"NT$ 1,990",迷你都市托特包
包,"NT$ 1,490",壓紋水桶包
包,NT$ 990,鍊飾壓紋斜背包
T 恤,NT$ 690,天鵝絨細節 T 恤
T 恤,NT$ 790,交叉連體衣
T 恤,NT$ 790,口袋 T 恤
T 恤,NT$ 790,天鵝絨上衣
T 恤,NT$ 690,壓膠 T 恤
T 恤,NT$ 690,印字 T 恤
T 恤,NT$ 890,長袖上衣
T 恤,NT$ 890,皺紋布料 T 恤
T 恤,NT$ 890,閃亮羅紋長版上衣
T 恤,NT$ 790,金屬色線 T 恤
T 恤,NT$ 790,金屬色短版 T 恤
T 恤,NT$ 990,修身短版上衣
T 恤,NT$ 690,薄透長袖 T 恤
T 恤,NT$ 690,寶石設計 T 恤
T 恤,NT$ 590,基本款無袖背心
T 恤,NT$ 690,天鵝絨連體衣
T 恤,NT$ 590,基本款亞麻背心
上衣,"NT$ 1,290",斑紋印花上衣
上衣,"NT$ 1,290",特別版天鵝絨連體衣
上衣,"NT$ 1,990",軍裝款格紋襯衫
連身裙,"NT$ 1,990",鏤空洋裝
連身裙,"NT$ 2,790",天鵝絨迷你洋裝
連身裙,"NT$ 1,990",亮片短版洋裝
連身裙,"NT$ 1,490",棉緞露背洋裝
連身裙,"NT$ 1,990",圓點薄紗洋裝
連身裙,"NT$ 1,490",天鵝絨交叉洋裝
連身裙,"NT$ 1,990",補丁直筒洋裝
連身裙,"NT$ 1,190",亮面拼接洋裝
連身裙,"NT$ 1,490",印花洋裝
連身裙,"NT$ 4,490",版STUDIO 系列長版洋裝
連身裙,"NT$ 4,490",STUDIO 系列長版洋裝
連身裙,"NT$ 3,990",STUDIO 系列長版洋裝
連身裙,"NT$ 4,490",高領短版洋裝
連身裙,"NT$ 4,990",長版洋裝
連身裙,"NT$ 4,490",長版細肩帶襯衣
運動衫,NT$ 990,印字連帽運動衫
運動衫,NT$ 790,印字加大碼運動衫
運動衫,"NT$ 1,190",天鵝絨高領 T 恤
運動衫,"NT$ 1,190",加大碼連帽運動衫
運動衫,NT$ 990,UNGENDERED 系列運動衫
運動衫,NT$ 890,荷葉邊袖運動衫
運動衫,"NT$ 1,290",圖案運動衫
運動衫,NT$ 890,拼接府綢運動衫
運動衫,NT$ 890,閃亮條紋 T 恤
運動衫,"NT$ 1,190",刺繡印字運動衫
運動衫,NT$ 890,腰帶設計運動衫
半身裙,"NT$ 1,490",牛仔短裙
半身裙,"NT$ 1,990",復古牛仔裙
半身裙,"NT$ 1,290",百褶及膝裙
半身裙,"NT$ 1,990",印花長裙
半身裙,"NT$ 1,290",百褶及膝裙
半身裙,"NT$ 1,490",府綢及膝裙
半身裙,"NT$ 1,290",正面紐扣亞麻及膝裙
半身裙,"NT$ 1,290",百褶及膝裙
半身裙,NT$ 990,直筒長裙
半身裙,"NT$ 1,990",亮片迷你裙
半身裙,"NT$ 1,190",荷葉邊牛仔裙
半身裙,"NT$ 1,790",薄紗牛仔裙
半身裙,"NT$ 1,190",雙蝴蝶結設計迷你裙
半身裙,NT$ 590,荷葉邊迷你裙
半身裙,"NT$ 1,190",薄紗迷你裙
半身裙,"NT$ 1,190",閃亮垂褶短裙
半身裙,"NT$ 1,290",印花百褶短裙
半身裙,NT$ 990,人造皮不對稱短裙
鞋,"NT$ 1,490",細高跟涼鞋
鞋,NT$ 990,不對稱平底鞋
鞋,NT$ 990,不對稱平底鞋
鞋,"NT$ 1,490",絨球飾真皮涼鞋
鞋,"NT$ 1,290",鞋後跟搭帶低跟鞋
鞋,"NT$ 2,790",厚底涼鞋
鞋,"NT$ 1,290",綁帶平底鞋
鞋,"NT$ 2,790",天鵝絨防水台高跟涼鞋
鞋,"NT$ 1,990",平底過膝長靴
鞋,"NT$ 1,490",針扣露跟高跟鞋
鞋,"NT$ 1,990",蝴蝶結天鵝絨高跟短靴
鞋,"NT$ 1,490",開叉平底短靴
鞋,NT$ 790,尖頭高跟短靴
牛仔褲,"NT$ 1,490",印花修身牛仔褲
牛仔褲,"NT$ 1,490",緊身牛仔褲
牛仔褲,"NT$ 1,190",合身曲線牛仔緊身褲
牛仔褲,"NT$ 1,490",媽咪版側邊帶飾牛仔褲
牛仔褲,"NT$ 1,290",剪洞窄管牛仔褲
牛仔褲,"NT$ 1,490",剪洞吊襠牛仔褲
牛仔褲,"NT$ 1,490",剪洞窄管牛仔褲
牛仔褲,"NT$ 1,290",媽咪版牛仔褲
牛仔褲,NT$ 990,ESSENTIAL 系列低腰牛仔褲
牛仔褲,"NT$ 1,290",彈性牛仔褲
牛仔褲,"NT$ 1,290",剪洞牛仔褲
牛仔褲,NT$ 990,ESSENTIAL FITS 系列牛仔褲
牛仔褲,"NT$ 1,190",合身曲線牛仔緊身褲
牛仔褲,"NT$ 1,290",超柔軟中腰牛仔緊身褲
牛仔褲,"NT$ 1,490",毛邊褲腳牛仔褲
連身褲,"NT$ 1,490",連身短褲
連身褲,"NT$ 1,490",V 領連身長褲
連身褲,"NT$ 1,490",連身七分褲
連身褲,"NT$ 1,990",剪洞吊襠牛仔揹帶褲
連身褲,"NT$ 1,990",剪洞牛仔背帶褲
連身褲,NT$ 690,蕾絲內衣式連身短褲
連身褲,"NT$ 1,290",V 領連身短褲
連身褲,"NT$ 1,290",幾何印花連身短褲
連身褲,NT$ 890,吊帶連身長褲
連身褲,"NT$ 1,190",寬擺飄逸連身短褲
連身褲,"NT$ 1,290",紐扣連身短褲
針織衫,"NT$ 1,490",豹紋提花針織衫
針織衫,"NT$ 1,490",圓領針織衫
針織衫,"NT$ 1,490",山羊絨針織衫
針織衫,"NT$ 5,490",雙排扣連帽外套
針織衫,"NT$ 1,490",蝙蝠袖針織衫
針織衫,"NT$ 1,290",人造皮上衣
針織衫,NT$ 890,高領短版針織衫
針織衫,NT$ 790,羅紋長版洋裝
針織衫,"NT$ 1,190",束帶打結袖身針織衫
針織衫,"NT$ 1,190",拉鍊高領針織衫
針織衫,"NT$ 1,290",綠色開襟衫
針織衫,"NT$ 1,790",提花短版針織衫
針織衫,"NT$ 1,490",補丁針織衫
針織衫,"NT$ 1,290",高領針織衫
針織衫,NT$ 990,高領羅紋針織衫
針織衫,NT$ 990,帶飾心形領馬甲
針織衫,NT$ 890,高領羅紋針織衫
針織衫,NT$ 990,金屬色線短版洋裝
外套大衣,"NT$ 2,790",軍風夾克
外套大衣,"NT$ 2,790",軍風長版夾克
外套大衣,"NT$ 3,490",海軍風雙排扣外套
外套大衣,"NT$ 2,790",花卉刺繡飛行員夾克
外套大衣,"NT$ 3,990",軍風大衣
外套大衣,"NT$ 3,990",軍風大衣
外套大衣,"NT$ 3,990",加大碼騎士夾克
外套大衣,"NT$ 3,990",加大碼騎士夾克
外套大衣,"NT$ 1,490",騎士外套
外套大衣,"NT$ 2,790",飄逸風衣
外套大衣,"NT$ 2,790",連帽厚外套
外套大衣,"NT$ 3,990",絨毛觸感大衣
外套大衣,"NT$ 3,990",絨毛觸感大衣
外套大衣,"NT$ 1,990",口袋襯衫式外套
外套大衣,"NT$ 2,790",條紋呢絨襯衫式外套
皮革,"NT$ 2,790",印花真皮 A 字裙
皮革,NT$ 890,金屬色真皮錢包
皮革,"NT$ 1,990",人造皮夾克
皮革,"NT$ 1,490",翻領外套
皮革,"NT$ 1,490",絨面人造皮外套
皮革,NT$ 890,金屬色真皮錢包
皮革,"NT$ 1,490",絨面人造皮外套
皮革,"NT$ 1,490",絨面人造皮外套
皮革,"NT$ 5,490",真皮夾克
皮革,NT$ 990,精致搭扣和末端真皮窄腰帶
皮革,"NT$ 1,990",仿皮夾克
皮革,"NT$ 1,290",絨面人造皮緊身褲
皮革,"NT$ 1,990",人造皮夾克
皮革,"NT$ 1,490",絨面人造皮外套
皮革,"NT$ 1,490",仿皮背帶褲
皮革,"NT$ 1,490",絨面人造皮外套
配飾,NT$ 450,補丁針織帽
配飾,NT$ 450,小鳥造型鍊條髮飾
配飾,NT$ 350,印字設計帽
配飾,NT$ 590,HAPPY MOMENTS 鑰匙圈
配飾,NT$ 450,頸環組合
配飾,NT$ 590,2 雙裝基本款短襪
配飾,NT$ 690,星星印花圍巾
配飾,NT$ 590,5 件裝髮帶
配飾,NT$ 790,寶石長耳墜
配飾,NT$ 290,星星印花圍巾
褲款,"NT$ 1,490",天鵝絨收腿褲
褲款,"NT$ 1,290",抽繩海盜褲
褲款,"NT$ 1,290",拉鍊騎士長褲
褲款,"NT$ 1,490",正裝中腰長褲
褲款,"NT$ 1,290",縐綢休閒長褲
褲款,"NT$ 1,490",緊身長褲
褲款,"NT$ 1,990",格紋長褲
褲款,"NT$ 1,290",腰身拼接運動褲
褲款,"NT$ 1,490",寬管七分褲
褲款,"NT$ 1,990",金屬色騎士長褲
褲款,"NT$ 1,490",緞面長褲
褲款,"NT$ 1,490",高腰及踝長褲
褲款,NT$ 990,千鳥格紋窄管褲
褲款,"NT$ 1,290",印花縐綢長褲
褲款,"NT$ 1,490",寬管七分褲
褲款,"NT$ 1,490",格紋長褲
褲款,"NT$ 1,290",中腰緊身長褲
包,NT$ 990,鍊飾真皮斜背包
包,NT$ 990,盒型包
包,NT$ 990,鍊條天鵝絨斜背包
包,"NT$ 1,490",軟質迷你托特包
包,"NT$ 1,490",吊飾設計迷你托特包
包,"NT$ 4,490",流蘇綴飾幾何迷你斜背包
包,"NT$ 2,790",流蘇綴飾幾何迷你斜背包
包,"NT$ 3,990",極筒風都市手提包
包,"NT$ 1,990",金屬色托特包
包,"NT$ 3,990",針扣真皮托特包
包,"NT$ 2,790",拼綴托特包
包,NT$ 990,真皮都市手提包
包,NT$ 990,掛鎖吊飾都市手提包
包,"NT$ 1,990",拼接真皮水桶包
包,"NT$ 1,990",真皮水桶包
包,"NT$ 2,790",細節設計背包
T 恤,NT$ 690,鑲飾 T 恤
上衣,"NT$ 1,490",疊層襯衫
上衣,"NT$ 1,290",交叉領口印花連體衣
上衣,"NT$ 3,490",刺繡卡夫坦長衫
上衣,"NT$ 1,290",交叉領口印花連體衣
上衣,"NT$ 1,990",牛仔襯衫
上衣,"NT$ 1,490",格子短衫
上衣,"NT$ 3,490",荷葉邊真絲加大碼襯衫
上衣,"NT$ 1,190",薄紗連體衣
上衣,"NT$ 1,190",刺繡加大碼襯衫
上衣,"NT$ 1,290",花卉印花上衣
上衣,"NT$ 1,190",亮片上衣
上衣,"NT$ 1,290",天鵝絨罩衫
上衣,NT$ 990,蕾絲鑲邊吊帶上衣
上衣,NT$ 990,荷葉邊 V 領罩衫
上衣,"NT$ 1,490",格紋罩衫
連身裙,"NT$ 3,490",明線設計短版洋裝
連身裙,"NT$ 2,790",短版細肩帶襯衣
連身裙,"NT$ 3,490",直筒細肩帶襯衣
連身裙,"NT$ 1,990",附腰帶印花長版長衫
連身裙,"NT$ 1,990",亮片長版洋裝
連身裙,"NT$ 1,490",天鵝絨交叉洋裝
連身裙,"NT$ 2,790",露肩洋裝
連身裙,"NT$ 1,990",肩部鏤空洋裝
連身裙,"NT$ 1,290",修身短版洋裝
連身裙,"NT$ 1,990",雙色亮片洋裝
連身裙,"NT$ 2,790",棉緞洋裝
連身裙,"NT$ 2,790",小點薄紗長版洋裝
運動衫,"NT$ 1,290",黃色帶飾運動外套
運動衫,"NT$ 1,190",幾何印花運動衫
運動衫,NT$ 890,正面印字運動衫
運動衫,NT$ 990,UNGENDERED 系列運動衫
運動衫,NT$ 790,印字運動衫
運動衫,NT$ 790,印字運動衫
運動衫,"NT$ 1,290",補丁條紋運動衫
運動衫,NT$ 790,印字運動衫
運動衫,"NT$ 1,190",拉鍊口袋運動衫
運動衫,"NT$ 1,190",蝙蝠袖運動衫
運動衫,NT$ 890,印字條紋運動衫
運動衫,NT$ 890,條紋拼接套裝上衣
運動衫,"NT$ 1,790",長版連帽夾克
運動衫,"NT$ 1,490",百褶和服式外套
運動衫,NT$ 790,柔軟觸感運動衫
運動衫,NT$ 790,柔軟觸感運動衫
運動衫,NT$ 790,柔軟觸感運動衫
運動衫,NT$ 690,背部開叉運動衫
半身裙,"NT$ 1,790",軍風印花中長裙
半身裙,"NT$ 1,290",剪洞中長裙
半身裙,NT$ 590,荷葉邊迷你裙
半身裙,"NT$ 1,190",荷葉邊迷你裙
半身裙,"NT$ 1,190",格紋短版褲裙
半身裙,NT$ 990,蕾絲中長裙
半身裙,"NT$ 1,190",漆皮迷你裙
半身裙,NT$ 590,荷葉邊迷你裙
半身裙,"NT$ 1,190",紐扣迷你裙
半身裙,"NT$ 1,190",寬襬迷你裙
半身裙,"NT$ 1,190",拉鍊迷你裙
半身裙,"NT$ 1,290",寬襬中長裙
鞋,"NT$ 2,990",真皮露跟高跟鞋
鞋,"NT$ 1,490",腳踝細帶坡跟鞋
鞋,"NT$ 3,990",刺繡設計短靴
鞋,"NT$ 2,790",串珠飾露跟高跟鞋
鞋,"NT$ 2,790",壓紋真皮高跟短靴
牛仔褲,"NT$ 1,490",EMBRACE 系列修身牛仔褲
牛仔褲,NT$ 990,寬管及踝牛仔褲
牛仔褲,NT$ 990,ESSENTIAL FITS 系列牛仔褲
牛仔褲,"NT$ 1,290",剪洞牛仔緊身褲
牛仔褲,"NT$ 1,290",剪洞牛仔緊身褲
牛仔褲,"NT$ 1,290",合身曲線牛仔褲
牛仔褲,"NT$ 1,490",緊身牛仔褲
牛仔褲,"NT$ 1,190",各色合身曲線牛仔褲
牛仔褲,"NT$ 1,290",超柔軟中腰牛仔緊身褲
牛仔褲,NT$ 990,柔軟觸感牛仔褲
牛仔褲,NT$ 790,ESSENTIAL 系列低腰牛仔褲
連身褲,"NT$ 1,490",連身短褲
連身褲,NT$ 690,蕾絲內衣式連身短褲
連身褲,"NT$ 1,190",露背連身短褲
連身褲,"NT$ 1,990",結飾無袖連身長褲
連身褲,"NT$ 1,990",蕾絲拼接連身長褲
連身褲,"NT$ 1,490",拉鍊府綢連身長褲
連身褲,NT$ 890,吊帶連身長褲
連身褲,"NT$ 1,290",條紋連身褲裙
連身褲,"NT$ 1,290",府綢洋裝
連身褲,"NT$ 1,490",低胸洋裝
連身褲,"NT$ 1,990",拉鍊連體長褲
連身褲,"NT$ 1,490",天鵝絨連身長褲
連身褲,NT$ 890,吊帶連身長褲
針織衫,"NT$ 1,490",金屬箔片圓領針織衫
針織衫,"NT$ 1,490",圓領針織衫
針織衫,"NT$ 1,290",背面拉鍊針織衫
針織衫,"NT$ 1,290",針織開襟衫
針織衫,"NT$ 1,290",拉鍊高領針織衫
針織衫,"NT$ 1,290",高領針織衫
針織衫,"NT$ 1,290",基本款運動衫
針織衫,NT$ 990,基本款運動衫
針織衫,NT$ 990,高領針織衫
針織衫,NT$ 990,加大碼針織衫
針織衫,NT$ 990,針織開襟衫
針織衫,"NT$ 1,290",高領針織衫
針織衫,NT$ 990,基本款運動衫
針織衫,NT$ 990,加大碼針織衫
針織衫,NT$ 990,高領針織衫
針織衫,NT$ 990,條紋針織衫
針織衫,NT$ 890,不對稱針織衫
外套大衣,"NT$ 2,790",條紋人造皮草大衣
外套大衣,"NT$ 1,990",補丁長版襯衫式外套
外套大衣,"NT$ 2,490",做舊效果面料牛仔外套
外套大衣,"NT$ 1,290",寬鬆牛仔夾克
外套大衣,"NT$ 2,790",絨面人造皮背心
外套大衣,"NT$ 3,490",軍風滾邊厚外套
外套大衣,"NT$ 2,790",連帽派克外套
外套大衣,"NT$ 1,990",補丁牛仔夾克
外套大衣,"NT$ 3,490",人造皮草連帽長版背心
皮革,"NT$ 1,790",金屬色真皮斜背包
皮革,"NT$ 1,490",仿皮背帶褲
皮革,"NT$ 5,490",印花真皮外套
皮革,NT$ 790,閃亮與真皮頸環組合
皮革,"NT$ 2,790",金屬色真皮短裙
皮革,NT$ 890,人造皮荷葉邊上衣
皮革,"NT$ 1,490",絨面人造皮外套
皮革,NT$ 890,人造皮荷葉邊上衣
皮革,"NT$ 5,490",印花真皮外套
皮革,"NT$ 1,190",人造皮夾克
皮革,"NT$ 5,490",刷紋真皮夾克
皮革,"NT$ 4,990",金屬細節真皮高跟長靴
皮革,"NT$ 4,990",拉鍊真皮中跟短靴
皮革,"NT$ 3,990",搭帶真皮高跟踝靴
皮革,"NT$ 2,790",壓紋真皮高跟短靴
皮革,"NT$ 2,790",壓紋真皮高跟短靴
配飾,NT$ 690,小格紋圍巾
配飾,NT$ 790,人造寶石和天鵝絨貼頸短頸鍊組合
配飾,NT$ 790,格紋柔軟圍巾
配飾,NT$ 690,星星圍巾
配飾,NT$ 990,條紋閃亮針織貝蕾帽
配飾,NT$ 890,短頸環組合
配飾,NT$ 590,頸環組合
配飾,NT$ 790,彩色長版圍巾
配飾,NT$ 690,貼頸短頸鍊和長頸鍊組合
配飾,NT$ 590,拼綴印花圍巾
褲款,"NT$ 1,990",腰帶扣環設計棉質長褲
褲款,"NT$ 1,490",中腰休閒褲
褲款,NT$ 990,條紋長褲
褲款,"NT$ 1,490",喇叭褲
褲款,"NT$ 2,790",側身按扣設計長褲
褲款,"NT$ 1,190",寬管七分褲
褲款,"NT$ 1,490",羅紋寬管褲
褲款,"NT$ 1,190",寬管七分褲
褲款,"NT$ 1,490",附腰帶休閒褲
褲款,"NT$ 3,490",細條紋寬管長褲
褲款,"NT$ 1,990",帶扣長褲
褲款,"NT$ 1,490",細條紋長褲
褲款,"NT$ 1,290",中腰緊身長褲
褲款,"NT$ 1,490",高腰緊身褲
褲款,"NT$ 1,490",騎士長褲
褲款,"NT$ 1,490",及踝喇叭長褲
褲款,"NT$ 1,290",腰身拼接運動褲
褲款,"NT$ 1,490",休閒長褲
包,"NT$ 3,490",硬質背包
包,"NT$ 1,490",金屬裝飾水桶包
包,"NT$ 1,490",金屬裝飾水桶包
包,"NT$ 1,990",真皮背包
包,"NT$ 1,990",拼接真皮水桶包
包,"NT$ 1,490",釦環真皮斜背包
包,"NT$ 1,990",絎縫斜背包
包,"NT$ 4,490",真皮托特包
包,"NT$ 2,790",真皮托特包
包,NT$ 790,翻蓋斜背包
包,NT$ 790,拼接翻蓋斜背包
包,"NT$ 1,990",鏈飾都市休閒包
包,"NT$ 1,990",牛巴革真皮斜背包
包,"NT$ 1,990",口袋托特包
包,"NT$ 1,490",口袋托特包
包,NT$ 790,拉鍊背包
T 恤,NT$ 790,皺褶天鵝絨上衣
T 恤,NT$ 790,和服式連體衣
T 恤,NT$ 990,船領上衣
上衣,"NT$ 1,290",荷葉邊格紋罩衫
上衣,"NT$ 1,290",刺繡加大碼襯衫
上衣,"NT$ 1,490",格紋荷葉邊拼接提花上衣
上衣,NT$ 890,斜肩不對稱上衣
上衣,"NT$ 1,190",亮片吊帶上衣
上衣,"NT$ 1,490",雙層設計飄逸罩衫
上衣,NT$ 890,緞面上衣
上衣,NT$ 990,府綢連體罩衫
上衣,NT$ 990,天鵝絨吊帶上衣
上衣,"NT$ 1,490",斜肩上衣
上衣,NT$ 990,蕾絲鑲邊吊帶上衣
上衣,"NT$ 1,490",亮片印花上衣
上衣,"NT$ 1,290",細圓翻領襯衫
上衣,"NT$ 1,490",褶皺袖府綢襯衫
連身裙,"NT$ 2,790",流蘇長版洋裝
連身裙,"NT$ 1,490",刺繡長版襯衫
連身裙,"NT$ 1,490",閃亮荷葉邊洋裝
連身裙,"NT$ 1,490",柔軟蕾絲洋裝
連身裙,"NT$ 1,490",寬襬洋裝
連身裙,"NT$ 1,190",高領洋裝
連身裙,"NT$ 3,490",限量版花卉刺繡公分
連身裙,"NT$ 1,990",亮片直筒洋裝
連身裙,"NT$ 1,490",柔軟蕾絲洋裝
連身裙,"NT$ 1,290",領口打結設計刺繡洋裝
連身裙,"NT$ 1,990",花卉補丁荷葉邊洋裝
運動衫,NT$ 790,柔軟觸感運動衫
運動衫,NT$ 790,柔軟觸感運動衫
半身裙,"NT$ 1,290",背帶褲裙
半身裙,"NT$ 1,190",漆皮迷你裙
半身裙,"NT$ 1,190",按扣迷你裙
半身裙,NT$ 990,中長褲裙
半身裙,"NT$ 1,190",中長褲裙
半身裙,"NT$ 1,190",格紋迷你裙
半身裙,"NT$ 1,190",金色提花迷你裙
半身裙,"NT$ 1,190",流蘇迷你裙
半身裙,"NT$ 1,190",格紋迷你裙
半身裙,"NT$ 1,190",棉緞中長裙
半身裙,NT$ 990,雙層短裙
半身裙,"NT$ 1,190",荷葉邊下襬迷你裙
半身裙,"NT$ 1,190",蕾絲中長裙
半身裙,NT$ 790,蕾絲中長裙
半身裙,NT$ 790,蕾絲中長裙
半身裙,NT$ 790,金屬色短裙
半身裙,"NT$ 1,190",金屬色短裙
半身裙,"NT$ 1,190",漆皮迷你裙
牛仔褲,"NT$ 1,490",EMBRACE 系列原創牛仔褲
牛仔褲,"NT$ 1,490",EMBRACE 系列修身牛仔褲
牛仔褲,"NT$ 1,490",緊身牛仔褲
牛仔褲,"NT$ 1,290",剪洞牛仔緊身褲
牛仔褲,"NT$ 1,190",合身曲線牛仔緊身褲
牛仔褲,"NT$ 1,190",合身曲線牛仔緊身褲
牛仔褲,NT$ 990,高彈性高腰緊身褲
牛仔褲,"NT$ 1,490",緊身牛仔褲
